PERSON_ID,FIRST_NAME,LAST_NAME,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,DISPLAY_FI_LAST,BIRTHDATE,SCHOOL,COUNTRY,LAST_AFFILIATION,WEIGHT,SEASON_EXP,JERSEY,POSITION,ROSTERSTATUS,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CODE,TEAM_CITY,PLAYERCODE,FROM_YEAR,TO_YEAR,DLEAGUE_FLAG,GAMES_PLAYED_FLAG,ht_feet,ht_inches
2617,Udonis,Haslem,Udonis Haslem,"Haslem, Udonis",U. Haslem,1980-06-09T00:00:00,Florida,USA,Florida/USA,235,12,40,Forward,Active,1610612748,Heat,MIA,heat,Miami,udonis_haslem,2003,2015,N,Y,6,8
203142,Chris,Copeland,Chris Copeland,"Copeland, Chris",C. Copeland,1984-03-17T00:00:00,Colorado,USA,Colorado/USA,,3,,,Inactive,0,,,,,chris_copeland,2012,2015,N,Y,,
203996,Damien,Inglis,Damien Inglis,"Inglis, Damien",D. Inglis,1995-05-20T00:00:00,,France,France,246,0,17,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,damien_inglis,2014,2015,Y,Y,6,8
203507,Giannis,Antetokounmpo,Giannis Antetokounmpo,"Antetokounmpo, Giannis",G. Antetokounmpo,1994-12-06T00:00:00,Greece,Greece,Greece,222,2,34,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,giannis_antetokounmpo,2013,2015,N,Y,6,11
202328,Greg,Monroe,Greg Monroe,"Monroe, Greg",G. Monroe,1990-06-04T00:00:00,Georgetown,USA,Georgetown/USA,265,5,15,Center-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,greg_monroe,2010,2015,N,Y,6,11
202349,Greivis,Vasquez,Greivis Vasquez,"Vasquez, Greivis",G. Vasquez,1987-01-16T00:00:00,Maryland,Venezuela,Maryland/Venezuela,217,5,21,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,greivis_vasquez,2010,2015,N,Y,6,6
203953,Jabari,Parker,Jabari Parker,"Parker, Jabari",J. Parker,1995-03-15T00:00:00,Duke,USA,Duke/USA,250,1,12,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,jabari_parker,2014,2015,N,Y,6,8
203099,Jared,Cunningham,Jared Cunningham,"Cunningham, Jared",J. Cunningham,1991-05-22T00:00:00,Oregon State,USA,Oregon State/USA,,3,,,Inactive,0,,,,,jared_cunningham,2012,2015,Y,Y,,
201573,Jerryd,Bayless,Jerryd Bayless,"Bayless, Jerryd",J. Bayless,1988-08-20T00:00:00,Arizona,USA,Arizona/USA,200,7,19,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,jerryd_bayless,2008,2015,N,Y,6,3
203089,John,Henson,John Henson,"Henson, John",J. Henson,1990-12-28T00:00:00,North Carolina,USA,North Carolina/USA,229,3,31,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,john_henson,2012,2015,N,Y,6,11
203948,Johnny,O'Bryant,Johnny O'Bryant,"O'Bryant, Johnny",J. O'Bryant,1993-06-01T00:00:00,Louisiana State,USA,Louisiana State/USA,257,1,77,Forward-Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,johnny_obryant,2014,2015,N,Y,6,9
203114,Khris,Middleton,Khris Middleton,"Middleton, Khris",K. Middleton,1991-08-12T00:00:00,Texas A&M,USA,Texas A&M/USA,234,3,22,Guard-Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,khris_middleton,2012,2015,Y,Y,6,8
203487,Michael,Carter-Williams,Michael Carter-Williams,"Carter-Williams, Michael",M. Carter-Williams,1991-10-10T00:00:00,Syracuse,USA,Syracuse/USA,190,2,5,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,michael_carter-williams,2013,2015,N,Y,6,6
203101,Miles,Plumlee,Miles Plumlee,"Plumlee, Miles",M. Plumlee,1988-09-01T00:00:00,Duke,USA,Duke/USA,249,3,18,Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,miles_plumlee,2012,2015,Y,Y,6,11
201564,O.J.,Mayo,O.J. Mayo,"Mayo, O.J.",O. Mayo,1987-11-05T00:00:00,Southern California,USA,USC/USA,210,7,3,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,oj_mayo,2008,2015,N,Y,6,5
1626173,Rashad,Vaughn,Rashad Vaughn,"Vaughn, Rashad",R. Vaughn,1996-08-16T00:00:00,UNLV,USA,Nevada-Las Vegas/USA,202,0,20,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,rashad_vaughn,2015,2015,Y,Y,6,6
200779,Steve,Novak,Steve Novak,"Novak, Steve",S. Novak,1983-06-13T00:00:00,Marquette,USA,Marquette/USA,225,9,6,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,steve_novak,2006,2015,Y,Y,6,10
203898,Tyler,Ennis,Tyler Ennis,"Ennis, Tyler",T. Ennis,1994-08-24T00:00:00,Syracuse,Canada,Syracuse/Canada,194,1,11,Guard,Active,1610612749,Bucks,MIL,bucks,Milwaukee,tyler_ennis,2014,2015,Y,Y,6,3
203940,Adreian,Payne,Adreian Payne,"Payne, Adreian",A. Payne,1991-02-19T00:00:00,Michigan State,USA,Michigan State/USA,237,1,33,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,adreian_payne,2014,2015,Y,Y,6,10
1889,Andre,Miller,Andre Miller,"Miller, Andre",A. Miller,1976-03-19T00:00:00,Utah,USA,Utah/USA,200,16,24,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,andre_miller,1999,2015,N,Y,6,3
203952,Andrew,Wiggins,Andrew Wiggins,"Wiggins, Andrew",A. Wiggins,1995-02-23T00:00:00,Kansas,Canada,Kansas/Canada,199,1,22,Guard-Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,andrew_wiggins,2014,2015,N,Y,6,8
204014,Damjan,Rudez,Damjan Rudez,"Rudez, Damjan",D. Rudez,1986-06-17T00:00:00,,Croatia,Croatia,230,1,10,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,damjan_rudez,2014,2015,N,Y,6,9
203476,Gorgui,Dieng,Gorgui Dieng,"Dieng, Gorgui",G. Dieng,1990-01-18T00:00:00,Louisville,Senegal,Louisville/Senegal,241,2,5,Center,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,gorgui_dieng,2013,2015,N,Y,6,11
202962,Greg,Smith,Greg Smith,"Smith, Greg",G. Smith,1991-01-08T00:00:00,Fresno State,USA,Fresno State/USA,250,4,4,Center,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,greg_smith,2011,2015,Y,Y,6,10
1626157,Karl-Anthony,Towns,Karl-Anthony Towns,"Towns, Karl-Anthony",K. Towns,1995-11-15T00:00:00,Kentucky,USA,Kentucky/USA,244,0,32,Center,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,karl-anthony_towns,2015,2015,N,Y,7,0
708,Kevin,Garnett,Kevin Garnett,"Garnett, Kevin",K. Garnett,1976-05-19T00:00:00,Farragut Academy HS (CHI),USA,Farragut Academy HS (IL)/USA,240,20,21,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,kevin_garnett,1995,2015,N,Y,6,11
2755,Kevin,Martin,Kevin Martin,"Martin, Kevin",K. Martin,1983-02-01T00:00:00,Western Carolina,USA,Western Carolina/USA,199,11,23,Guard,Active,1610612759,Spurs,SAS,spurs,San Antonio,kevin_martin,2004,2015,N,Y,6,7
202357,Nemanja,Bjelica,Nemanja Bjelica,"Bjelica, Nemanja",N. Bjelica,1988-05-09T00:00:00,,Yugoslavia,Yugoslavia,240,0,88,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nemanja_bjelica,2015,2015,N,Y,6,10
201593,Nikola,Pekovic,Nikola Pekovic,"Pekovic, Nikola",N. Pekovic,1986-01-03T00:00:00,Montenegro,Montenegro,Panathinaikos/Montenegro,307,5,14,Center,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,nikola_pekovic,2010,2015,N,Y,6,11
201937,Ricky,Rubio,Ricky Rubio,"Rubio, Ricky",R. Rubio,1990-10-21T00:00:00,"El Masnou, Spain",Spain,FC Barcelona/Spain,194,4,9,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,ricky_rubio,2011,2015,N,Y,6,4
203498,Shabazz,Muhammad,Shabazz Muhammad,"Muhammad, Shabazz",S. Muhammad,1992-11-13T00:00:00,UCLA,USA,UCLA/USA,223,2,15,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,shabazz_muhammad,2013,2015,Y,Y,6,6
2419,Tayshaun,Prince,Tayshaun Prince,"Prince, Tayshaun",T. Prince,1980-02-28T00:00:00,Kentucky,USA,Kentucky/USA,212,13,12,Forward,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,tayshaun_prince,2002,2015,N,Y,6,9
1626145,Tyus,Jones,Tyus Jones,"Jones, Tyus",T. Jones,1996-05-10T00:00:00,Duke,USA,Duke/USA,195,0,1,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,tyus_jones,2015,2015,Y,Y,6,2
203897,Zach,LaVine,Zach LaVine,"LaVine, Zach",Z. LaVine,1995-03-10T00:00:00,UCLA,USA,UCLA/USA,189,1,8,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,zach_lavine,2014,2015,N,Y,6,5
200745,Andrea,Bargnani,Andrea Bargnani,"Bargnani, Andrea",A. Bargnani,1985-10-26T00:00:00,"Rome, Italy",Italy,Benetton Treviso/Italy,,9,,,Inactive,0,,,,,andrea_bargnani,2006,2015,N,Y,,
202711,Bojan,Bogdanovic,Bojan Bogdanovic,"Bogdanovic, Bojan",B. Bogdanovic,1989-04-18T00:00:00,,Croatia,Croatia,216,1,44,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,bojan_bogdanovic,2014,2015,N,Y,6,8
201572,Brook,Lopez,Brook Lopez,"Lopez, Brook",B. Lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,275,7,11,Center,Active,1610612751,Nets,BKN,nets,Brooklyn,brook_lopez,2008,2015,N,Y,7,0
1626191,Chris,McCullough,Chris McCullough,"McCullough, Chris",C. McCullough,1995-02-05T00:00:00,Syracuse,,Syracuse,200,0,1,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,chris_mccullough,2015,2015,N,Y,6,11
202388,Donald,Sloan,Donald Sloan,"Sloan, Donald",D. Sloan,1988-01-15T00:00:00,Texas A&M,USA,Texas A&M/USA,205,4,15,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,donald_sloan,2011,2015,Y,Y,6,3
203156,Henry,Sims,Henry Sims,"Sims, Henry",H. Sims,1990-03-27T00:00:00,Georgetown,USA,Georgetown/USA,248,3,14,Center-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,henry_sims,2012,2015,Y,Y,6,10
101127,Jarrett,Jack,Jarrett Jack,"Jack, Jarrett",J. Jack,1983-10-28T00:00:00,Georgia Tech,USA,Georgia Tech/USA,200,10,2,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,jarrett_jack,2005,2015,N,Y,6,3
2207,Joe,Johnson,Joe Johnson,"Johnson, Joe",J. Johnson,1981-06-29T00:00:00,Arkansas,USA,Arkansas/USA,240,14,2,Forward-Guard,Active,1610612748,Heat,MIA,heat,Miami,joe_johnson,2001,2015,N,Y,6,7
203900,Markel,Brown,Markel Brown,"Brown, Markel",M. Brown,1992-01-29T00:00:00,Oklahoma State,USA,Oklahoma State/USA,190,1,22,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,markel_brown,2014,2015,Y,Y,6,3
1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,"Hollis-Jefferson, Rondae",R. Hollis-Jefferson,1995-01-03T00:00:00,Arizona,,Arizona,220,0,24,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,rondae_hollis-jefferson,2015,2015,N,Y,6,7
203930,Sean,Kilpatrick,Sean Kilpatrick,"Kilpatrick, Sean",S. Kilpatrick,1990-01-06T00:00:00,Cincinnati,USA,Cincinnati/USA,219,1,6,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,sean_kilpatrick,2014,2015,Y,Y,6,4
203508,Sergey,Karasev,Sergey Karasev,"Karasev, Sergey",S. Karasev,1993-10-26T00:00:00,Russia,Russia,Russia,208,2,10,Guard-Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,sergey_karasev,2013,2015,Y,Y,6,7
203499,Shane,Larkin,Shane Larkin,"Larkin, Shane",S. Larkin,1992-10-02T00:00:00,Miami (FL),USA,Miami (Fla.)/USA,175,2,0,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,shane_larkin,2013,2015,Y,Y,5,11
201152,Thaddeus,Young,Thaddeus Young,"Young, Thaddeus",T. Young,1988-06-21T00:00:00,Georgia Tech,USA,Georgia Tech/USA,221,8,30,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,thaddeus_young,2007,2015,N,Y,6,8
203080,Thomas,Robinson,Thomas Robinson,"Robinson, Thomas",T. Robinson,1991-03-17T00:00:00,Kansas,USA,Kansas/USA,237,3,41,Forward,Active,1610612751,Nets,BKN,nets,Brooklyn,thomas_robinson,2012,2015,N,Y,6,10
201961,Wayne,Ellington,Wayne Ellington,"Ellington, Wayne",W. Ellington,1987-11-29T00:00:00,North Carolina,USA,North Carolina/USA,200,6,21,Guard,Active,1610612751,Nets,BKN,nets,Brooklyn,wayne_ellington,2009,2015,N,Y,6,4
203186,Willie,Reed,Willie Reed,"Reed, Willie",W. Reed,1990-05-16T00:00:00,Saint Louis,USA,St. Louis/USA,220,0,33,Forward-Center,Active,1610612751,Nets,BKN,nets,Brooklyn,willie_reed,2012,2015,Y,Y,6,10
201167,Arron,Afflalo,Arron Afflalo,"Afflalo, Arron",A. Afflalo,1985-10-15T00:00:00,UCLA,USA,UCLA/USA,210,8,4,Guard,Active,1610612752,Knicks,NYK,knicks,New York,arron_afflalo,2007,2015,N,Y,6,5
2546,Carmelo,Anthony,Carmelo Anthony,"Anthony, Carmelo",C. Anthony,1984-05-29T00:00:00,Syracuse,USA,Syracuse/USA,240,12,7,Forward,Active,1610612752,Knicks,NYK,knicks,New York,carmelo_anthony,2003,2015,N,Y,6,8
203921,Cleanthony,Early,Cleanthony Early,"Early, Cleanthony",C. Early,1991-04-17T00:00:00,Wichita State,USA,Wichita State/USA,210,1,11,Forward,Active,1610612752,Knicks,NYK,knicks,New York,cleanthony_early,2014,2015,Y,Y,6,8
202682,Derrick,Williams,Derrick Williams,"Williams, Derrick",D. Williams,1991-05-25T00:00:00,Arizona,USA,Arizona/USA,240,4,23,Forward,Active,1610612752,Knicks,NYK,knicks,New York,derrick_williams,2011,2015,N,Y,6,8
1626170,Jerian,Grant,Jerian Grant,"Grant, Jerian",J. Grant,1992-10-09T00:00:00,Notre Dame,USA,Notre Dame/USA,195,0,13,Guard,Active,1610612752,Knicks,NYK,knicks,New York,jerian_grant,2015,2015,N,Y,6,4
202690,Jimmer,Fredette,Jimmer Fredette,"Fredette, Jimmer",J. Fredette,1989-02-25T00:00:00,Brigham Young,USA,Brigham Young/USA,,4,,,Inactive,0,,,,,jimmer_fredette,2011,2015,Y,Y,,
101181,Jose,Calderon,Jose Calderon,"Calderon, Jose",J. Calderon,1981-09-28T00:00:00,"Villanueva de la Serena, Spain",Spain,Tau Ceramica/Spain,200,10,3,Guard,Active,1610612752,Knicks,NYK,knicks,New York,jose_calderon,2005,2015,N,Y,6,3
202338,Kevin,Seraphin,Kevin Seraphin,"Seraphin, Kevin",K. Seraphin,1989-12-07T00:00:00,Le Moyne,France,Cholet Basket/France,278,5,1,Forward-Center,Active,1610612752,Knicks,NYK,knicks,New York,kevin_seraphin,2010,2015,N,Y,6,10
204001,Kristaps,Porzingis,Kristaps Porzingis,"Porzingis, Kristaps",K. Porzingis,1995-08-02T00:00:00,,Latvia,Cajasol Sevilla/Latvia,240,0,6,Forward-Center,Active,1610612752,Knicks,NYK,knicks,New York,kristaps_porzingis,2015,2015,N,Y,7,3
203124,Kyle,O'Quinn,Kyle O'Quinn,"O'Quinn, Kyle",K. O'Quinn,1990-03-26T00:00:00,Norfolk State,USA,Norfolk State/USA,250,3,9,Forward-Center,Active,1610612752,Knicks,NYK,knicks,New York,kyle_oquinn,2012,2015,N,Y,6,10
202498,Lance,Thomas,Lance Thomas,"Thomas, Lance",L. Thomas,1988-04-24T00:00:00,Duke,USA,Duke/USA,235,4,42,Forward,Active,1610612752,Knicks,NYK,knicks,New York,lance_thomas,2011,2015,Y,Y,6,8
204038,Langston,Galloway,Langston Galloway,"Galloway, Langston",L. Galloway,1991-12-09T00:00:00,Saint Joseph's,USA,St. Joseph's (PA)/USA,200,1,2,Guard,Active,1610612752,Knicks,NYK,knicks,New York,langston_galloway,2014,2015,Y,Y,6,2
200811,Lou,Amundson,Lou Amundson,"Amundson, Lou",L. Amundson,1982-12-07T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,220,9,17,Forward,Active,1610612752,Knicks,NYK,knicks,New York,lou_amundson,2006,2015,Y,Y,6,9
201577,Robin,Lopez,Robin Lopez,"Lopez, Robin",R. Lopez,1988-04-01T00:00:00,Stanford,USA,Stanford/USA,255,7,8,Center,Active,1610612752,Knicks,NYK,knicks,New York,robin_lopez,2008,2015,N,Y,7,0
2756,Sasha,Vujacic,Sasha Vujacic,"Vujacic, Sasha",S. Vujacic,1984-03-08T00:00:00,"Maribor, Slovenia",Slovenia,"Maribor, Slovenia/Slovenia",195,8,18,Guard,Active,1610612752,Knicks,NYK,knicks,New York,sasha_vujacic,2004,2015,N,Y,6,7
203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,"Antetokounmpo, Thanasis",T. Antetokounmpo,1992-07-18T00:00:00,Greece,,Greece,205,0,43,Forward,Active,1610612752,Knicks,NYK,knicks,New York,thanasis_antetokounmpo,2015,2015,Y,Y,6,7
203932,Aaron,Gordon,Aaron Gordon,"Gordon, Aaron",A. Gordon,1995-09-16T00:00:00,Arizona,USA,Arizona/USA,220,1,0,Forward,Active,1610612753,Magic,ORL,magic,Orlando,aaron_gordon,2014,2015,N,Y,6,9
203094,Andrew,Nicholson,Andrew Nicholson,"Nicholson, Andrew",A. Nicholson,1989-12-08T00:00:00,St. Bonaventure,Canada,St. Bonaventure/Canada,250,3,44,Forward,Active,1610612753,Magic,ORL,magic,Orlando,andrew_nicholson,2012,2015,N,Y,6,9
201943,Brandon,Jennings,Brandon Jennings,"Jennings, Brandon",B. Jennings,1989-09-23T00:00:00,Oak Hill Academy (VA),USA,"Oak Hill Academy (Mouth of Wilson, VA)/USA",169,6,55,Guard,Active,1610612753,Magic,ORL,magic,Orlando,brandon_jennings,2009,2015,Y,Y,6,1
201228,CJ,Watson,CJ Watson,"Watson, CJ",C. Watson,1984-04-17T00:00:00,Tennessee,USA,Tennessee/USA,175,8,32,Guard,Active,1610612753,Magic,ORL,magic,Orlando,cj_watson,2007,2015,Y,Y,6,2
101112,Channing,Frye,Channing Frye,"Frye, Channing",C. Frye,1983-05-17T00:00:00,Arizona,USA,Arizona/USA,255,9,9,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,channing_frye,2005,2015,N,Y,6,11
203906,Devyn,Marble,Devyn Marble,"Marble, Devyn",D. Marble,1992-09-21T00:00:00,Iowa,USA,Iowa/USA,200,1,11,Forward,Active,1610612753,Magic,ORL,magic,Orlando,devyn_marble,2014,2015,Y,Y,6,6
203473,Dewayne,Dedmon,Dewayne Dedmon,"Dedmon, Dewayne",D. Dedmon,1989-08-12T00:00:00,Southern California,USA,USC,245,2,3,Center,Active,1610612753,Magic,ORL,magic,Orlando,dewayne_dedmon,2013,2015,Y,Y,7,0
203901,Elfrid,Payton,Elfrid Payton,"Payton, Elfrid",E. Payton,1994-02-22T00:00:00,Louisiana-Lafayette,USA,Louisiana-Lafayette/USA,185,1,4,Guard,Active,1610612753,Magic,ORL,magic,Orlando,elfrid_payton,2014,2015,N,Y,6,4
101141,Ersan,Ilyasova,Ersan Ilyasova,"Ilyasova, Ersan",E. Ilyasova,1987-05-15T00:00:00,"Eskisehir, Turkey",Turkey,FC Barcelona/Turkey,235,7,7,Forward,Active,1610612753,Magic,ORL,magic,Orlando,ersan_ilyasova,2006,2015,Y,Y,6,10
203095,Evan,Fournier,Evan Fournier,"Fournier, Evan",E. Fournier,1992-10-29T00:00:00,France,France,Poitiers Basket 86/France,205,3,10,Guard-Forward,Active,1610612753,Magic,ORL,magic,Orlando,evan_fournier,2012,2015,N,Y,6,7
201160,Jason,Smith,Jason Smith,"Smith, Jason",J. Smith,1986-03-02T00:00:00,Colorado State,USA,Colorado State/USA,240,7,14,Forward-Center,Active,1610612753,Magic,ORL,magic,Orlando,jason_smith,2007,2015,N,Y,7,0
203951,Keith,Appling,Keith Appling,"Appling, Keith",K. Appling,1992-02-13T00:00:00,Michigan State,USA,Michigan State/USA,,0,,,Inactive,0,,,,,keith_appling,2015,2015,Y,Y,,
1626209,Mario,Hezonja,Mario Hezonja,"Hezonja, Mario",M. Hezonja,1995-02-25T00:00:00,Croatia,Croatia,FC Barcelona/Croatia,218,0,23,Guard-Forward,Active,1610612753,Magic,ORL,magic,Orlando,mario_hezonja,2015,2015,N,Y,6,8
202696,Nikola,Vucevic,Nikola Vucevic,"Vucevic, Nikola",N. Vucevic,1990-10-24T00:00:00,Southern California,Montenegro,USC/Montenegro,260,4,9,Center,Active,1610612753,Magic,ORL,magic,Orlando,nikola_vucevic,2011,2015,N,Y,7,0
203894,Shabazz,Napier,Shabazz Napier,"Napier, Shabazz",S. Napier,1991-07-14T00:00:00,Connecticut,USA,Connecticut/USA,175,1,13,Guard,Active,1610612753,Magic,ORL,magic,Orlando,shabazz_napier,2014,2015,Y,Y,6,1
202699,Tobias,Harris,Tobias Harris,"Harris, Tobias",T. Harris,1992-07-15T00:00:00,Tennessee,USA,Tennessee/USA,235,4,34,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,tobias_harris,2011,2015,N,Y,6,9
203506,Victor,Oladipo,Victor Oladipo,"Oladipo, Victor",V. Oladipo,1992-05-04T00:00:00,Indiana,USA,Indiana/USA,210,2,5,Guard,Active,1610612753,Magic,ORL,magic,Orlando,victor_oladipo,2013,2015,N,Y,6,4
101139,CJ,Miles,CJ Miles,"Miles, CJ",C. Miles,1987-03-18T00:00:00,Skyline HS (TX),USA,"Skyline HS (Dallas, TX)/USA",231,10,0,Forward-Guard,Active,1610612754,Pacers,IND,pacers,Indiana,cj_miles,2005,2015,Y,Y,6,6
201978,Chase,Budinger,Chase Budinger,"Budinger, Chase",C. Budinger,1988-05-22T00:00:00,Arizona,USA,Arizona/USA,209,6,10,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,chase_budinger,2009,2015,N,Y,6,7
201588,George,Hill,George Hill,"Hill, George",G. Hill,1986-05-04T00:00:00,Indiana Purdue-Indianapolis,USA,IUPUI/USA,188,7,3,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,george_hill,2008,2015,N,Y,6,3
203922,Glenn,Robinson,Glenn Robinson,"Robinson, Glenn",G. Robinson,1994-01-08T00:00:00,Michigan,USA,Michigan/USA,222,1,40,Guard-Forward,Active,1610612754,Pacers,IND,pacers,Indiana,glenn_robinson_iii,2014,2015,Y,Y,6,7
101133,Ian,Mahinmi,Ian Mahinmi,"Mahinmi, Ian",I. Mahinmi,1986-11-05T00:00:00,"Rouen, France",France,Pau Orthez/France,250,7,28,Center,Active,1610612754,Pacers,IND,pacers,Indiana,ian_mahinmi,2007,2015,Y,Y,6,11
1626202,Joe,Young,Joe Young,"Young, Joe",J. Young,1992-06-27T00:00:00,Oregon,USA,Oregon/USA,180,0,1,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,joe_young,2015,2015,Y,Y,6,2
201941,Jordan,Hill,Jordan Hill,"Hill, Jordan",J. Hill,1987-07-27T00:00:00,Arizona,USA,Arizona/USA,235,6,27,Center,Active,1610612754,Pacers,IND,pacers,Indiana,jordan_hill,2009,2015,N,Y,6,10
202730,Lavoy,Allen,Lavoy Allen,"Allen, Lavoy",L. Allen,1989-02-04T00:00:00,Temple,USA,Temple/USA,255,4,5,Forward-Center,Active,1610612754,Pacers,IND,pacers,Indiana,lavoy_allen,2011,2015,N,Y,6,9
101145,Monta,Ellis,Monta Ellis,"Ellis, Monta",M. Ellis,1985-10-26T00:00:00,"Lanier HS (Jackson, MS)",USA,"Lanier HS (Jackson, MS)/USA",185,10,11,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,monta_ellis,2005,2015,N,Y,6,3
1626167,Myles,Turner,Myles Turner,"Turner, Myles",M. Turner,1996-03-24T00:00:00,Texas,USA,Texas/USA,243,0,33,Forward-Center,Active,1610612754,Pacers,IND,pacers,Indiana,myles_turner,2015,2015,N,Y,6,11
202331,Paul,George,Paul George,"George, Paul",P. George,1990-05-02T00:00:00,Fresno State,USA,Fresno State/USA,220,5,13,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,paul_george,2010,2015,N,Y,6,9
1626176,Rakeem,Christmas,Rakeem Christmas,"Christmas, Rakeem",R. Christmas,1991-12-01T00:00:00,Syracuse,USA,Syracuse/USA,250,0,25,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,rakeem_christmas,2015,2015,Y,Y,6,9
201155,Rodney,Stuckey,Rodney Stuckey,"Stuckey, Rodney",R. Stuckey,1986-04-21T00:00:00,Eastern Washington,USA,Eastern Washington/USA,205,8,2,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,rodney_stuckey,2007,2015,N,Y,6,5
203963,Shayne,Whittington,Shayne Whittington,"Whittington, Shayne",S. Whittington,1991-03-27T00:00:00,Western Michigan,USA,Western Michigan/USA,250,1,42,Forward-Center,Active,1610612754,Pacers,IND,pacers,Indiana,shayne_whittington,2014,2015,Y,Y,6,11
203524,Solomon,Hill,Solomon Hill,"Hill, Solomon",S. Hill,1991-03-18T00:00:00,Arizona,USA,Arizona,225,2,44,Forward,Active,1610612754,Pacers,IND,pacers,Indiana,solomon_hill,2013,2015,Y,Y,6,7
201951,Ty,Lawson,Ty Lawson,"Lawson, Ty",T. Lawson,1987-11-03T00:00:00,North Carolina,USA,North Carolina/USA,195,6,10,Guard,Active,1610612754,Pacers,IND,pacers,Indiana,ty_lawson,2009,2015,N,Y,5,11
201171,Carl,Landry,Carl Landry,"Landry, Carl",C. Landry,1983-09-19T00:00:00,Purdue,USA,Purdue/USA,248,8,7,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,carl_landry,2007,2015,N,Y,6,9
1626174,Christian,Wood,Christian Wood,"Wood, Christian",C. Wood,1995-09-27T00:00:00,Nevada-Las Vegas,USA,Nevada-Las Vegas/USA,220,0,35,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,christian_wood,2015,2015,Y,Y,6,11
1882,Elton,Brand,Elton Brand,"Brand, Elton",E. Brand,1979-03-11T00:00:00,Duke,USA,Duke/USA,254,16,42,Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,elton_brand,1999,2015,N,Y,6,9
203138,Hollis,Thompson,Hollis Thompson,"Thompson, Hollis",H. Thompson,1991-04-03T00:00:00,Georgetown,USA,Georgetown/USA,206,2,31,Guard-Forward,Active,1610612755,76ers,PHI,sixers,Philadelphia,hollis_thompson,2013,2015,Y,Y,6,8
