"game_id","team_id","team_name","team_abbreviation","team_city","min","fgm","fga","fg_pct","fg3m","fg3a","fg3_pct","ftm","fta","ft_pct","oreb","dreb","reb","ast","stl","blk","to","pf","pts","plus_minus","game_date","seasongame","off_rating","def_rating","net_rating","ast_pct","ast_tov","ast_ratio","oreb_pct","dreb_pct","reb_pct","tm_tov_pct","efg_pct","ts_pct","usg_pct","pace","pie"
21500044,1610612743,"Nuggets","DEN","Denver","240:00",34.5,87,0.4055,9,26,0.3405,13.5,19,0.7085,13,37,50,20.5,8,7,17.5,26.5,91.5,1.5,2015-11-01,3,91.35,89.8,1.6,0.5835,1.12,15.3,0.2625,0.778,0.5185,0.1795,0.4605,0.49,0.199,100.3,0.4675
21500044,1610612760,"Thunder","OKC","Oklahoma City","240:00",46,98,0.4715,7.5,23,0.332,26,30,0.8855,16.5,37,53.5,20,7.5,6.5,19.5,23.5,125.5,4.5,2015-11-01,3,109.3,104.25,5,0.44,1.005,13.45,0.3305,0.785,0.5575,0.175,0.51,0.5665,0.1995,104.33,0.5085
21500045,1610612742,"Mavericks","DAL","Dallas","240:00",37.5,91,0.416,8,25.5,0.338,16.5,23,0.7385,10,41.5,51.5,23,5.5,2.5,10,25.5,99.5,0,2015-11-01,3,98.05,95.8,2.2,0.6145,2.345,17.15,0.1835,0.8005,0.492,0.103,0.4605,0.494,0.199,102.82,0.5275
21500045,1610612747,"Lakers","LAL","Los Angeles","240:00",38,89.5,0.425,10,34,0.2945,26.5,31,0.846,10,32.5,42.5,19,4.5,6.5,16,26.5,112.5,-9.5,2015-11-01,3,102.65,114.1,-11.5,0.501,1.17,13.7,0.217,0.7505,0.475,0.15,0.4805,0.546,0.199,108.19,0.4235
21500046,1610612739,"Cavaliers","CLE","Cleveland","240:00",39.3333333333333,88,0.448333333333333,9.33333333333333,27.6666666666667,0.332666666666667,13,18.3333333333333,0.697333333333333,12.3333333333333,38.6666666666667,51,26.6666666666667,5.33333333333333,4.33333333333333,13.3333333333333,21.6666666666667,101,12.6666666666667,2015-11-02,4,103.933333333333,90.3,13.6333333333333,0.677333333333333,2.05333333333333,19.5333333333333,0.271,0.831333333333333,0.550666666666667,0.14,0.501666666666667,0.527333333333333,0.199333333333333,97.6133333333333,0.590666666666667
21500046,1610612755,"76ers","PHI","Philadelphia","240:00",26.5,73,0.356,6.5,18.5,0.359,23.5,30,0.8,11,31.5,42.5,13.5,7.5,5.5,20,22,83,-22.5,2015-11-02,3,85.35,106.55,-21.2,0.571,0.645,11.25,0.2425,0.7335,0.481,0.2215,0.4005,0.479,0.1975,97.82,0.3175
21500047,1610612749,"Bucks","MIL","Milwaukee","240:00",33.6666666666667,79,0.427,7,20.3333333333333,0.351666666666667,24.6666666666667,27.6666666666667,0.896333333333333,10.3333333333333,27,37.3333333333333,23.6666666666667,7.33333333333333,4.66666666666667,17.3333333333333,26.6666666666667,99,-16.3333333333333,2015-11-02,4,100.6,116.966666666667,-16.4,0.692333333333333,1.39,17.7666666666667,0.248666666666667,0.653333333333333,0.457333333333333,0.177666666666667,0.471,0.544333333333333,0.2,98.3466666666667,0.418666666666667
21500047,1610612751,"Nets","BKN","Brooklyn","240:00",36,83,0.434333333333333,2.66666666666667,12.6666666666667,0.181333333333333,14,20.3333333333333,0.662,8.66666666666667,31.3333333333333,40,19,6.66666666666667,4.66666666666667,13.3333333333333,19,88.6666666666667,-17.3333333333333,2015-11-02,4,91.8,109.733333333333,-17.8666666666667,0.529333333333333,1.44666666666667,15.3333333333333,0.189333333333333,0.776,0.468666666666667,0.138,0.451333333333333,0.482333333333333,0.2,96.6133333333333,0.399666666666667
21500048,1610612752,"Knicks","NYK","New York","240:00",40.3333333333333,90.6666666666667,0.446,8,23.6666666666667,0.357333333333333,24.6666666666667,29.3333333333333,0.849,14.6666666666667,31,45.6666666666667,22,9.66666666666667,5.33333333333333,16.6666666666667,27.3333333333333,113.333333333333,7,2015-11-02,4,107.333333333333,101.166666666667,6.2,0.545333333333333,1.43,15.4333333333333,0.316333333333333,0.728,0.514666666666667,0.159666666666667,0.49,0.547333333333333,0.199333333333333,105.553333333333,0.537333333333333
21500048,1610612759,"Spurs","SAS","San Antonio","240:00",40.3333333333333,87.3333333333333,0.461,6.33333333333333,18.6666666666667,0.335,14,17,0.855333333333333,9.66666666666667,38,47.6666666666667,22.3333333333333,9.33333333333333,6.33333333333333,16.3333333333333,16.6666666666667,101,9.66666666666667,2015-11-02,4,98.9666666666667,89.7,9.23333333333333,0.558333333333333,1.35666666666667,16.6666666666667,0.237666666666667,0.800333333333333,0.537,0.166666666666667,0.497333333333333,0.532666666666667,0.198666666666667,101.813333333333,0.600333333333333
21500049,1610612745,"Rockets","HOU","Houston","240:00",30.6666666666667,82.6666666666667,0.372,7.66666666666667,31.3333333333333,0.241333333333333,19.6666666666667,26.6666666666667,0.745666666666667,10,32.3333333333333,42.3333333333333,18.6666666666667,8.33333333333333,6.66666666666667,16.3333333333333,20.6666666666667,88.6666666666667,-20,2015-11-02,4,87.1333333333333,108.933333333333,-21.8,0.608333333333333,1.07666666666667,14.3333333333333,0.199333333333333,0.757333333333333,0.466,0.170333333333333,0.418333333333333,0.471333333333333,0.198,100.726666666667,0.366666666666667
21500049,1610612760,"Thunder","OKC","Oklahoma City","240:00",45.6666666666667,94,0.488666666666667,9.33333333333333,23.6666666666667,0.394666666666667,22,26,0.849666666666667,15.3333333333333,37,52.3333333333333,24,8,7.66666666666667,19.3333333333333,23.3333333333333,122.666666666667,11,2015-11-02,4,111.9,100.7,11.1666666666667,0.530333333333333,1.23,16.3333333333333,0.347666666666667,0.765,0.567666666666667,0.18,0.539666666666667,0.585333333333333,0.199666666666667,102.766666666667,0.562666666666667
21500050,1610612750,"Timberwolves","MIN","Minnesota","240:00",34,77,0.4405,3.5,15.5,0.216,32,39,0.8215,6.5,37.5,44,21,5,5,12.5,25,103.5,9,2015-11-02,3,102.8,90,12.75,0.616,2,16.35,0.157,0.7225,0.469,0.1295,0.4625,0.5485,0.199,102.63,0.6325
21500050,1610612757,"Trail Blazers","POR","Portland","240:00",37,84.3333333333333,0.437666666666667,9.66666666666667,28.6666666666667,0.339,14.3333333333333,20.3333333333333,0.739,9,37,46,19.6666666666667,7.66666666666667,4.66666666666667,17,24.6666666666667,98,-3.66666666666667,2015-11-02,4,96.9333333333333,95.7333333333333,1.2,0.535333333333333,1.27333333333333,15.2,0.187666666666667,0.799666666666667,0.494666666666667,0.166666666666667,0.494666666666667,0.525,0.2,103.713333333333,0.46
21500051,1610612744,"Warriors","GSW","Golden State","240:00",43.3333333333333,91,0.479,11.6666666666667,28.6666666666667,0.404333333333333,20.6666666666667,27.3333333333333,0.767666666666667,11.6666666666667,35.3333333333333,47,27,9,5,12.6666666666667,25.6666666666667,119,16.6666666666667,2015-11-02,4,114.266666666667,96.0666666666667,18.2333333333333,0.625666666666667,2.43333333333333,18.9,0.257333333333333,0.75,0.520333333333333,0.121333333333333,0.544666666666667,0.579,0.2,105.153333333333,0.605666666666667
21500051,1610612763,"Grizzlies","MEM","Memphis","240:00",34.6666666666667,81.3333333333333,0.426333333333333,6,18.3333333333333,0.318,21,26.3333333333333,0.792333333333333,11.3333333333333,30,41.3333333333333,22.3333333333333,8.66666666666667,3.33333333333333,13,20.6666666666667,96.3333333333333,-3.66666666666667,2015-11-02,4,102.066666666667,104.066666666667,-2.03333333333333,0.638666666666667,1.89666666666667,17.3,0.249,0.750666666666667,0.481666666666667,0.136666666666667,0.463333333333333,0.517333333333333,0.2,95.2866666666667,0.474
21500052,1610612746,"Clippers","LAC","Los Angeles","240:00",39.6666666666667,81,0.491666666666667,6,22.3333333333333,0.269666666666667,24.3333333333333,36.6666666666667,0.659666666666667,6.66666666666667,38.6666666666667,45.3333333333333,22,6,8.66666666666667,13.3333333333333,19.3333333333333,109.666666666667,9.33333333333333,2015-11-02,4,105.6,94.7,10.9666666666667,0.556666666666667,1.81,16.5666666666667,0.156666666666667,0.720333333333333,0.469666666666667,0.128,0.528333333333333,0.565666666666667,0.2,104.82,0.596666666666667
21500052,1610612756,"Suns","PHX","Phoenix","240:00",36.6666666666667,88,0.417333333333333,7,24.6666666666667,0.272,21.6666666666667,30.3333333333333,0.716,11.6666666666667,40.3333333333333,52,16,9,5.33333333333333,16.6666666666667,22.3333333333333,102,4.33333333333333,2015-11-02,4,95.6,96.4333333333333,-0.833333333333334,0.436666666666667,0.97,11.9333333333333,0.245666666666667,0.819,0.536,0.158666666666667,0.456,0.503333333333333,0.199333333333333,104.06,0.522333333333333
21500053,1610612741,"Bulls","CHI","Chicago","240:00",36.5,84,0.43675,8.75,24.25,0.359,17.75,22.75,0.78525,7.75,38,45.75,18.5,7.5,7.25,16,21.5,99.5,4.5,2015-11-03,5,96.5,91.05,5.425,0.51325,1.1075,14.25,0.181,0.72275,0.48025,0.16425,0.49,0.53225,0.198,101.25,0.532
21500053,1610612766,"Hornets","CHA","Charlotte","240:00",33.6666666666667,86,0.391333333333333,10.6666666666667,30.3333333333333,0.342666666666667,15.3333333333333,19,0.820333333333333,11,36.3333333333333,47.3333333333333,22,6,6.66666666666667,12.3333333333333,16.6666666666667,93.3333333333333,-5,2015-11-03,4,96.2333333333333,102.2,-5.93333333333333,0.656,1.72666666666667,16.8,0.222666666666667,0.859333333333333,0.513666666666667,0.14,0.453,0.494666666666667,0.197333333333333,96.6933333333333,0.461
21500054,1610612754,"Pacers","IND","Indiana","240:00",32.3333333333333,78,0.415333333333333,8.33333333333333,23.3333333333333,0.342,19.6666666666667,25.3333333333333,0.769666666666667,8.33333333333333,29,37.3333333333333,18.6666666666667,9.66666666666667,4.66666666666667,19,23.6666666666667,92.6666666666667,-12.3333333333333,2015-11-03,4,92.7,104,-11.2666666666667,0.566,1.11333333333333,14.4333333333333,0.197333333333333,0.707666666666667,0.446333333333333,0.192,0.468,0.519666666666667,0.2,100.546666666667,0.418666666666667
21500054,1610612765,"Pistons","DET","Detroit","240:00",35.3333333333333,91.3333333333333,0.388333333333333,8.33333333333333,25.3333333333333,0.332,19.6666666666667,29.3333333333333,0.668,17,37.3333333333333,54.3333333333333,19,5.33333333333333,3,13,18,98.6666666666667,7,2015-11-03,4,97.8666666666667,93.0333333333333,4.8,0.539,1.35333333333333,13.8666666666667,0.308,0.857,0.559,0.138333333333333,0.435,0.477,0.198,96.56,0.512333333333333
21500055,1610612737,"Hawks","ATL","Atlanta","240:00",38,84,0.45275,8.25,25.75,0.3255,15,19.25,0.7985,7.75,35.25,43,23.25,9.5,4.5,14,19,99.25,1,2015-11-03,5,100.175,97.575,2.575,0.612,1.6575,17.875,0.17625,0.70225,0.45575,0.1435,0.502,0.53625,0.1995,99.86,0.5195
21500055,1610612748,"Heat","MIA","Miami","240:00",37,78.6666666666667,0.47,9,21,0.431666666666667,18.6666666666667,21.3333333333333,0.874333333333333,6.33333333333333,36,42.3333333333333,22.6666666666667,7,6.33333333333333,12.6666666666667,20.3333333333333,101.666666666667,6.66666666666667,2015-11-03,4,106.5,99.0333333333333,7.46666666666667,0.615333333333333,1.66333333333333,18.2666666666667,0.155666666666667,0.800333333333333,0.503333333333333,0.143,0.528,0.578333333333333,0.198333333333333,95.8466666666667,0.560333333333333
21500056,1610612740,"Pelicans","NOP","New Orleans","240:00",39,91.3333333333333,0.426,8.33333333333333,24.3333333333333,0.343333333333333,16.6666666666667,22.6666666666667,0.728333333333333,9.66666666666667,30.3333333333333,40,20.6666666666667,6.66666666666667,3,14.6666666666667,22,103,-16,2015-11-03,4,96.1,114.566666666667,-18.5,0.535333333333333,1.40666666666667,15.0666666666667,0.2,0.769,0.454,0.143,0.471333333333333,0.507,0.198666666666667,105.36,0.390666666666667
21500056,1610612753,"Magic","ORL","Orlando","240:00",39.6666666666667,98.6666666666667,0.400666666666667,8,27.3333333333333,0.286666666666667,16,22.3333333333333,0.681333333333333,14.3333333333333,35,49.3333333333333,22,8.66666666666667,9,15.3333333333333,24,103.333333333333,-3,2015-11-03,4,91.8666666666667,97.2666666666667,-5.36666666666667,0.557666666666667,1.29333333333333,14.9333333333333,0.280666666666667,0.691333333333333,0.484,0.153666666666667,0.441,0.471,0.197333333333333,102.393333333333,0.467333333333333
21500057,1610612742,"Mavericks","DAL","Dallas","240:00",38.3333333333333,89.6666666666667,0.430666666666667,9,27,0.347666666666667,15,20.6666666666667,0.742333333333333,9.33333333333333,41.3333333333333,50.6666666666667,24.6666666666667,5.33333333333333,3,10.3333333333333,24.3333333333333,100.666666666667,3.33333333333333,2015-11-03,4,100.733333333333,94.4666666666667,6.26666666666667,0.643,2.41333333333333,18.4333333333333,0.185666666666667,0.812666666666667,0.507333333333333,0.106333333333333,0.481333333333333,0.512,0.199333333333333,101.606666666667,0.548666666666667
21500057,1610612761,"Raptors","TOR","Toronto","240:00",37.6666666666667,84,0.448333333333333,9.66666666666667,23,0.417333333333333,23.3333333333333,31.3333333333333,0.733,12,37.6666666666667,49.6666666666667,21.3333333333333,10.3333333333333,2.66666666666667,18,25.3333333333333,108.333333333333,12,2015-11-03,4,103.766666666667,93.9333333333333,9.8,0.568,1.17333333333333,15.4666666666667,0.284666666666667,0.833333333333333,0.573333333333333,0.179666666666667,0.505666666666667,0.553666666666667,0.198,103.766666666667,0.552666666666667
21500058,1610612758,"Kings","SAC","Sacramento","240:00",45.3333333333333,98.6666666666667,0.459,7.66666666666667,21.3333333333333,0.354666666666667,16.6666666666667,24.3333333333333,0.674666666666667,15.6666666666667,35.6666666666667,51.3333333333333,23.3333333333333,7.66666666666667,4,14.3333333333333,28,115,2,2015-11-03,4,105.3,105.433333333333,-0.133333333333333,0.516666666666667,1.54,15.7666666666667,0.319333333333333,0.842,0.561333333333333,0.141,0.498333333333333,0.525,0.198333333333333,108.146666666667,0.477
21500058,1610612763,"Grizzlies","MEM","Memphis","240:00",32.5,85,0.3875,5.25,19.5,0.271,19.25,24.75,0.76925,11.25,30.75,42,22,8.5,4.25,12.5,21.5,89.5,-15.25,2015-11-03,5,92.85,107.45,-14.625,0.681,1.86,16.775,0.2285,0.75475,0.46225,0.13075,0.419,0.47025,0.1995,97.34,0.3955
21500059,1610612743,"Nuggets","DEN","Denver","240:00",34.6666666666667,88.6666666666667,0.397,9,26,0.342333333333333,13.6666666666667,19,0.718,13.3333333333333,31.6666666666667,45,20.3333333333333,8,5.66666666666667,16,23.3333333333333,92,-7,2015-11-03,4,92.1,98.9,-6.76666666666667,0.579333333333333,1.26,15.2,0.266666666666667,0.724666666666667,0.483,0.163333333333333,0.45,0.481,0.199333333333333,100.08,0.421333333333333
21500059,1610612747,"Lakers","LAL","Los Angeles","240:00",35.6666666666667,88,0.405,10,34,0.294333333333333,24.6666666666667,30,0.814,9.33333333333333,33,42.3333333333333,18.6666666666667,5.66666666666667,7.33333333333333,14.6666666666667,24.3333333333333,106,-9.66666666666667,2015-11-03,4,99.0333333333333,111.433333333333,-12.4666666666667,0.527666666666667,1.28,13.8333333333333,0.199,0.770333333333333,0.470666666666667,0.139333333333333,0.461666666666667,0.523333333333333,0.199333333333333,105.186666666667,0.418666666666667
21500060,1610612738,"Celtics","BOS","Boston","240:00",35.3333333333333,89.3333333333333,0.397333333333333,7,26.3333333333333,0.269666666666667,23,27.3333333333333,0.843,11,30.3333333333333,41.3333333333333,25,11.3333333333333,5,16.6666666666667,24.6666666666667,100.666666666667,-0.333333333333333,2015-11-04,4,94.1333333333333,95.2666666666667,-1.1,0.704666666666667,1.49333333333333,17.4666666666667,0.218666666666667,0.736,0.452666666666667,0.156,0.437333333333333,0.498666666666667,0.2,106.433333333333,0.48
21500060,1610612754,"Pacers","IND","Indiana","240:00",33.75,80.5,0.4195,8,23.25,0.3325,17.5,22,0.8065,9.25,29.25,38.5,19.25,11,4.75,18,22.5,93,-6.25,2015-11-04,5,93.675,99.025,-5.325,0.56275,1.1625,14.85,0.21775,0.68375,0.449,0.185,0.469,0.51575,0.1995,99.755,0.477
21500061,1610612759,"Spurs","SAS","San Antonio","240:00",40,85.25,0.46925,5.75,17.25,0.32825,13.5,17,0.818,9.25,37.75,47,22,8.5,6.5,15.5,15.5,99.25,9.75,2015-11-04,5,99.625,90.3,9.325,0.55325,1.3925,16.825,0.22825,0.7715,0.5225,0.16275,0.50275,0.53525,0.1985,99.325,0.60225
21500061,1610612764,"Wizards","WAS","Washington","240:00",35.3333333333333,80.6666666666667,0.443333333333333,8.33333333333333,23.6666666666667,0.364666666666667,26.3333333333333,34,0.755333333333333,11.3333333333333,31.6666666666667,43,19.6666666666667,8,5.66666666666667,18.3333333333333,22,105.333333333333,-0.333333333333333,2015-11-04,4,101.733333333333,99.3333333333333,2.4,0.558666666666667,1.00666666666667,14.6333333333333,0.258333333333333,0.758666666666667,0.507,0.187333333333333,0.498,0.554666666666667,0.198333333333333,104.926666666667,0.498
21500062,1610612737,"Hawks","ATL","Atlanta","240:00",37.8,85.2,0.4444,8,24.8,0.327,15.4,19.8,0.7934,9.4,35.2,44.6,23.6,9.6,3.8,14.2,18,99,2,2015-11-04,6,99.8,96.64,3.14,0.6248,1.638,17.86,0.2026,0.7076,0.4666,0.147,0.4916,0.5274,0.1992,99.76,0.528
21500062,1610612751,"Nets","BKN","Brooklyn","240:00",36,82,0.43975,3.5,14.25,0.215,15,20.75,0.701,9,29.75,38.75,19.5,5.75,4.5,14.5,20,90.5,-14.75,2015-11-04,5,93.675,110.775,-17.05,0.54275,1.3775,15.6,0.20775,0.7715,0.47475,0.15,0.462,0.497,0.2,95.85,0.40475
21500063,1610612739,"Cavaliers","CLE","Cleveland","240:00",40,86.25,0.466,9,26.25,0.3405,13.5,18.75,0.7105,11,38,49,27,5.25,5.5,14,21,102.5,11.25,2015-11-04,5,105.025,92.7,12.325,0.67475,1.9775,19.875,0.25325,0.8235,0.5475,0.1455,0.51825,0.5445,0.1995,98.075,0.58575
21500063,1610612752,"Knicks","NYK","New York","240:00",38.25,90.25,0.4245,7,21,0.345,22.5,27.25,0.82725,15.25,31.25,46.5,20.75,9.25,4.75,15,25,106,2.75,2015-11-04,5,103.525,101.275,2.25,0.54175,1.4975,14.975,0.316,0.746,0.51625,0.14725,0.463,0.5175,0.1995,102.13,0.501
21500064,1610612745,"Rockets","HOU","Houston","265:00",33.25,84.25,0.39425,8,30.75,0.2585,19.5,27.25,0.723,9.25,31,40.25,19.5,10.75,6.75,15.25,21,94,-13.75,2015-11-04,5,91.1,106.775,-15.675,0.5905,1.265,14.8,0.186,0.73275,0.445,0.15575,0.4415,0.4885,0.1985,101.975,0.4075
21500064,1610612753,"Magic","ORL","Orlando","265:00",40.25,96.5,0.41725,7.75,25,0.31225,15,19.75,0.761,13.25,37.5,50.75,22.5,7.75,7.5,16,22.5,103.25,0,2015-11-04,5,93.825,95.325,-1.475,0.561,1.3025,15.575,0.26475,0.723,0.49925,0.15875,0.45725,0.4885,0.198,102.83,0.488
21500065,1610612749,"Bucks","MIL","Milwaukee","240:00",34.75,77.5,0.4505,7.5,21,0.3615,23,27.25,0.84525,9.75,27.25,37,23.75,7,5.25,16.5,25.75,100,-10.5,2015-11-04,5,103.925,112.55,-8.65,0.67725,1.47,18.225,0.247,0.67425,0.46975,0.172,0.49875,0.56075,0.2,97.15,0.459
21500065,1610612755,"76ers","PHI","Philadelphia","240:00",30.3333333333333,77,0.386333333333333,6.66666666666667,20.3333333333333,0.336666666666667,21.3333333333333,27.6666666666667,0.779666666666667,10.3333333333333,30.3333333333333,40.6666666666667,16.3333333333333,7.33333333333333,5.33333333333333,17.6666666666667,20.6666666666667,88.6666666666667,-17.3333333333333,2015-11-04,4,90.2,107.133333333333,-16.9333333333333,0.573666666666667,0.953333333333333,13.1,0.228333333333333,0.755666666666667,0.475,0.194333333333333,0.429666666666667,0.494666666666667,0.197666666666667,98.3666666666667,0.354666666666667
21500066,1610612760,"Thunder","OKC","Oklahoma City","240:00",44.25,91.5,0.4855,9.5,23.5,0.40475,20.25,25,0.80775,15,38,53,22.25,7.75,8,20.5,23.5,118.25,7,2015-11-04,5,109,101.275,7.7,0.504,1.0925,15.375,0.346,0.78725,0.58025,0.19475,0.53875,0.579,0.19925,103.505,0.5395
21500066,1610612761,"Raptors","TOR","Toronto","240:00",37.5,83.5,0.449,8.5,21.5,0.3865,23.25,30,0.771,11.5,37.5,49,20.5,9.75,3.5,17.5,25.5,106.75,11.75,2015-11-04,5,103.475,93.425,10.025,0.5475,1.1625,15.125,0.276,0.80625,0.559,0.175,0.49975,0.55175,0.1985,102.63,0.5665
21500067,1610612756,"Suns","PHX","Phoenix","240:00",36.5,90.5,0.40475,7.5,26,0.279,20,28,0.7155,12.75,40,52.75,17.75,8.75,4.25,14.75,21.75,100.5,1.75,2015-11-04,5,95.4,98.05,-2.65,0.48725,1.3025,13.05,0.252,0.8465,0.53825,0.14375,0.44525,0.4895,0.199,103.09,0.502
21500067,1610612758,"Kings","SAC","Sacramento","240:00",41.25,92.5,0.44225,7.5,21,0.3535,18.5,28.25,0.656,13.75,33.5,47.25,21.75,7.75,3.25,14,26.25,108.5,-2,2015-11-04,5,101.775,105.075,-3.325,0.534,1.4575,15.3,0.283,0.8045,0.524,0.1415,0.4835,0.51525,0.19825,105.685,0.4515
21500068,1610612757,"Trail Blazers","POR","Portland","240:00",38,85.5,0.4435,9.5,29,0.32925,14.5,20.25,0.74175,9.5,36.5,46,19.25,7,5,16.75,25.25,100,-1.5,2015-11-04,5,98.475,96.275,2.2,0.51125,1.2375,14.825,0.20325,0.80325,0.50325,0.164,0.49875,0.52925,0.2,103.53,0.4665
21500068,1610612762,"Jazz","UTA","Utah","240:00",36.6666666666667,83.6666666666667,0.439666666666667,5,13.3333333333333,0.368333333333333,16,21.3333333333333,0.745333333333333,10.6666666666667,34.6666666666667,45.3333333333333,16.3333333333333,9,6,12,23.6666666666667,94.3333333333333,14.6666666666667,2015-11-04,4,99.5666666666667,85.5333333333333,14.0666666666667,0.447333333333333,1.50333333333333,13.4333333333333,0.251666666666667,0.819,0.538666666666667,0.129666666666667,0.468666666666667,0.507333333333333,0.199333333333333,93.94,0.623333333333333
21500069,1610612744,"Warriors","GSW","Golden State","240:00",43.25,89.25,0.48725,11.5,27.75,0.41325,21,28,0.759,11.25,40.25,51.5,28.25,8.75,7,13,23,119,25,2015-11-04,5,115.1,88.35,26.775,0.65525,2.3975,19.75,0.25125,0.77075,0.53925,0.1255,0.55275,0.58725,0.2,104.74,0.66425
21500069,1610612746,"Clippers","LAC","Los Angeles","240:00",39,81,0.483,6.5,23.25,0.27925,23.25,33.25,0.71225,5.75,39.75,45.5,21.5,5.5,7.75,12.75,19,107.75,8.5,2015-11-04,5,104.925,94.725,10.25,0.55275,1.8125,16.525,0.13525,0.7225,0.466,0.12375,0.52275,0.56425,0.2,103.66,0.58725
21500070,1610612741,"Bulls","CHI","Chicago","240:00",38,85.2,0.4472,9.8,25.4,0.3806,14.8,19.8,0.7032,7,36.2,43.2,20,7,5.8,15.2,21,100.6,-1.4,2015-11-05,6,97.68,99.08,-1.4,0.5288,1.286,15.32,0.163,0.7196,0.4618,0.1568,0.5054,0.538,0.198,101.164,0.4992
21500070,1610612760,"Thunder","OKC","Oklahoma City","240:00",43.2,89.6,0.4836,9.2,23.4,0.3934,18.6,22.8,0.8176,14.2,36.4,50.6,23,7.8,8.4,20.2,24.6,114.2,4.6,2015-11-05,6,107.58,101.8,5.76,0.5366,1.148,16.2,0.3268,0.7726,0.5596,0.1954,0.5358,0.5744,0.1994,102.336,0.528
21500071,1610612748,"Heat","MIA","Miami","240:00",37.25,80.5,0.463,8,22.75,0.3685,16.75,20,0.82775,8,36,44,20.25,7.75,7,14,20.5,99.25,3.5,2015-11-05,5,103.1,98.85,4.25,0.547,1.4175,16.3,0.1845,0.77325,0.5,0.15525,0.51375,0.55725,0.19825,96.725,0.52975
21500071,1610612750,"Timberwolves","MIN","Minnesota","240:00",34,77.6666666666667,0.437,3.33333333333333,14.6666666666667,0.221,31.3333333333333,39,0.804,7,36,43,21.3333333333333,6.66666666666667,4.66666666666667,13.3333333333333,24,102.666666666667,4.33333333333333,2015-11-05,4,101.166666666667,94.3666666666667,6.76666666666667,0.626333333333333,1.82333333333333,16.4,0.166666666666667,0.731666666666667,0.469666666666667,0.134666666666667,0.458,0.540666666666667,0.199333333333333,102.746666666667,0.593
21500072,1610612742,"Mavericks","DAL","Dallas","240:00",37,88.75,0.419,8.5,26,0.33675,15.75,21.75,0.73675,10.5,38.5,49,23.5,5.25,3,11.5,24.5,98.25,-0.25,2015-11-05,5,98.525,96.5,2.025,0.63375,2.1225,17.575,0.208,0.797,0.5015,0.12025,0.467,0.50125,0.199,101.01,0.5095
21500072,1610612766,"Hornets","CHA","Charlotte","240:00",37,87.25,0.4225,11.5,28.5,0.40925,17,20,0.8545,11.25,37.25,48.5,23,6,6,11.5,15.25,102.5,2.5,2015-11-05,5,104.975,102.25,2.725,0.63025,1.945,17.35,0.24025,0.87175,0.53825,0.13025,0.488,0.53175,0.1975,97.725,0.50375
21500073,1610612743,"Nuggets","DEN","Denver","240:00",36.75,87.75,0.42425,8.5,24.5,0.34425,17,22,0.75625,12.75,33.25,46,22.75,7.25,6,15.5,23.25,99,-2.5,2015-11-05,5,98.3,100.7,-2.375,0.609,1.445,16.625,0.26875,0.7375,0.5,0.159,0.47425,0.51275,0.199,100.73,0.46775
21500073,1610612762,"Jazz","UTA","Utah","240:00",35.75,84.75,0.4235,5,16,0.32825,17.25,24.25,0.718,12,32,44,14.5,9.75,6.5,11.25,23.25,93.75,7,2015-11-05,5,98.75,91.95,6.825,0.40375,1.3775,11.95,0.26725,0.7765,0.51775,0.12075,0.45225,0.49275,0.1995,94.53,0.57125
21500074,1610612757,"Trail Blazers","POR","Portland","240:00",38.6,83.8,0.4612,9.8,28.2,0.3514,14.6,22.6,0.6872,10.2,36.2,46.4,17.6,6.6,5.4,17.2,25.2,101.6,2,2015-11-05,6,101.02,96.28,4.74,0.4626,1.106,13.68,0.2328,0.7798,0.5116,0.1704,0.5198,0.542,0.2,102.084,0.4902
21500074,1610612763,"Grizzlies","MEM","Memphis","240:00",34,84.6,0.4064,4.8,19.6,0.2468,19.4,24.8,0.7754,11.4,32.2,43.6,22.2,7.8,4.8,13.2,23.4,92.2,-9.4,2015-11-05,6,95.08,104.2,-9.12,0.6598,1.758,16.86,0.2444,0.769,0.4874,0.139,0.4352,0.4858,0.1992,97.532,0.4414
21500075,1610612753,"Magic","ORL","Orlando","240:00",41.4,95.4,0.4348,7.6,24,0.3198,15,19.6,0.7666,12.4,35.8,48.2,23.6,8.6,7.2,15.6,23,105.4,-1,2015-11-06,6,96.5,98.52,-2,0.5706,1.392,16.36,0.2558,0.7072,0.4878,0.157,0.4746,0.5056,0.1978,101.584,0.4908
21500075,1610612761,"Raptors","TOR","Toronto","240:00",36.6,82.6,0.4428,7.8,20,0.3806,25,31.8,0.781,11.6,36.6,48.2,18.8,10.6,3.4,16.8,23.6,106,10.4,2015-11-06,6,103.56,95.12,8.42,0.5108,1.09,14.04,0.278,0.795,0.5518,0.1702,0.4896,0.5486,0.1984,101.636,0.5568
21500076,1610612738,"Celtics","BOS","Boston","240:00",35.25,87.75,0.4035,7.75,26.5,0.29475,21.75,26,0.83675,12,31.25,43.25,23.75,10.25,5,17.25,24,100,-0.75,2015-11-06,5,95.95,97.275,-1.325,0.67125,1.3825,16.9,0.24375,0.7065,0.4595,0.16625,0.4485,0.50625,0.2,104.005,0.48675
